Time (ns),Br25 ref,Br25 IMN,Br25 EDA,EDA ref,EDA IMN,EDA EDA,IMN ref,IMN IMN,IMN EDA
527.872,4,4,,,,5,2,9,7
528,2,1,,,,1,7,7,12
528.128,0,2,,,,2,5,10,8
528.256,1,3,,,,1,3,6,9
528.384,2,2,,,,1,6,7,4
528.512,3,5,,,,3,4,11,6
528.64,2,0,,,,2,9,6,8
528.768,1,3,,,,3,2,6,8
528.896,3,6,,,,4,5,14,5
529.024,0,2,,,,2,7,7,5
529.152,4,4,,,,2,5,9,4
529.28,0,2,,,,3,8,5,12
529.408,1,1,,,,1,5,4,4
529.536,1,3,,,,3,11,8,10
529.664,4,0,,,,2,1,4,6
529.792,4,2,,,,3,7,6,7
529.92,1,2,,,,5,7,10,10
530.048,3,1,,,,2,11,6,12
530.176,3,2,,,,4,7,17,9
530.304,2,2,,,,4,9,4,7
530.432,4,4,,,,2,4,8,8
530.56,1,4,,,,3,2,4,6
530.688,4,0,,,,2,4,4,9
530.816,3,1,,,,6,11,5,11
530.944,3,1,,,,2,4,5,4
531.072,2,5,,,,4,9,7,9
531.2,2,6,,,,6,11,13,6
531.328,5,4,,,,5,4,8,5
531.456,0,2,,,,2,7,7,10
531.584,3,2,,,,2,5,5,7
531.712,1,6,,,,2,6,4,5
531.84,3,2,,,,4,8,9,7
531.968,4,4,,,,1,4,9,7
532.096,1,0,,,,1,6,9,9
532.224,3,4,,,,0,5,7,9
532.352,2,3,,,,4,6,8,13
532.48,3,3,,,,2,4,6,4
532.608,0,5,,,,2,3,6,8
532.736,3,0,,,,4,5,7,11
532.864,1,7,,,,4,4,6,4
532.992,2,4,,,,0,3,9,4
533.12,3,6,,,,3,7,11,7
533.248,6,1,,,,4,7,5,7
533.376,2,2,,,,2,5,10,11
533.504,1,6,,,,6,6,7,6
533.632,1,4,,,,3,5,9,10
533.76,1,2,,,,3,4,9,5
533.888,5,4,,,,2,2,3,7
534.016,2,1,,,,2,5,3,7
534.144,1,2,,,,3,4,5,2
534.272,5,3,,,,3,7,5,10
534.4,2,1,,,,3,2,9,13
534.528,2,4,,,,1,4,4,7
534.656,2,2,,,,3,3,9,6
534.784,3,3,,,,3,3,7,10
534.912,0,7,,,,4,7,6,8
535.04,2,7,,,,4,7,6,1
535.168,3,4,,,,4,4,5,11
535.296,1,3,,,,0,6,13,6
535.424,2,3,,,,2,4,9,8
535.552,0,2,,,,2,4,6,3
535.68,3,1,,,,3,6,8,12
535.808,2,3,,,,0,7,6,8
535.936,3,5,,,,2,1,5,3
536.064,0,5,,,,5,2,7,10
536.192,3,3,,,,0,6,5,11
536.32,4,6,,,,3,9,9,10
536.448,0,4,,,,3,5,11,8
536.576,0,4,,,,2,5,8,10
536.704,2,4,,,,5,8,8,4
536.832,2,4,,,,1,4,7,5
536.96,4,5,,,,4,4,6,9
537.088,1,4,,,,4,3,5,2
537.216,3,2,,,,3,10,9,5
537.344,0,5,,,,4,2,4,5
537.472,3,4,,,,6,4,5,7
537.6,3,2,,,,5,5,5,6
537.728,3,0,,,,6,8,5,6
537.856,3,3,,,,7,7,5,11
537.984,3,3,,,,2,9,4,5
538.112,2,5,,,,2,1,3,9
538.24,2,3,,,,3,1,4,10
538.368,5,1,,,,2,4,4,5
538.496,1,2,,,,2,7,6,15
538.624,2,2,,,,3,5,3,6
538.752,1,3,,,,1,4,7,12
538.88,3,4,,,,4,3,3,4
539.008,0,5,,,,3,7,7,7
539.136,0,1,,,,3,5,3,7
539.264,3,6,,,,5,0,5,13
539.392,3,2,,,,2,9,5,12
539.52,2,4,,,,3,5,4,8
539.648,1,5,,,,3,7,5,5
539.776,3,2,,,,3,6,4,7
539.904,3,2,,,,4,2,3,14
540.032,2,3,,,,5,2,8,7
540.16,2,3,,,,6,5,10,9
540.288,6,2,,,,2,3,4,6
540.416,5,4,,,,4,5,6,6
540.544,6,3,,,,4,3,6,6
540.672,2,1,,,,5,2,9,11
540.8,1,1,,,,0,6,8,9
540.928,0,3,,,,3,7,4,7
541.056,4,3,,,,1,3,5,6
541.184,5,5,,,,2,8,7,5
541.312,2,4,,,,4,5,4,6
541.44,2,6,,,,1,6,10,11
541.568,2,3,,,,3,5,6,9
541.696,0,0,,,,1,4,4,10
541.824,3,1,,,,1,5,6,8
541.952,3,2,,,,3,5,8,6
542.08,2,0,,,,2,4,10,9
542.208,1,6,,,,2,3,6,8
542.336,3,4,,,,1,3,12,8
542.464,6,6,,,,4,6,16,5
542.592,1,4,,,,4,7,6,10
542.72,2,5,,,,5,2,6,12
542.848,3,9,,,,2,6,7,9
542.976,2,3,,,,2,3,8,12
543.104,4,2,,,,2,7,7,9
543.232,4,1,,,,3,9,4,9
543.36,3,2,,,,1,1,8,5
543.488,5,7,,,,5,3,4,9
543.616,1,1,,,,2,6,8,2
543.744,1,3,,,,3,4,8,5
543.872,1,4,,,,2,3,3,12
544,3,3,,,,7,7,10,6
544.128,3,6,,,,3,6,7,5
544.256,4,4,,,,5,10,6,10
544.384,2,5,,,,3,9,12,4
544.512,1,3,,,,1,4,6,4
544.64,0,1,,,,6,4,11,14
544.768,2,1,,,,5,8,3,10
544.896,3,2,,,,4,10,5,6
545.024,3,9,,,,1,1,7,12
545.152,3,2,,,,0,7,4,7
545.28,1,4,,,,4,10,3,6
545.408,3,3,,,,3,4,7,7
545.536,0,3,,,,2,5,7,7
545.664,1,4,,,,1,3,8,8
545.792,1,9,,,,4,5,6,7
545.92,1,6,,,,2,6,8,14
546.048,7,2,,,,4,1,10,7
546.176,1,4,,,,4,5,10,8
546.304,3,1,,,,7,6,6,11
546.432,2,3,,,,3,5,8,11
546.56,2,3,,,,3,7,9,3
546.688,2,5,,,,3,3,8,10
546.816,4,1,,,,1,6,6,10
546.944,2,3,,,,3,6,7,10
547.072,1,6,,,,1,2,6,3
547.2,3,4,,,,4,4,9,5
547.328,2,3,,,,4,5,3,11
547.456,1,3,,,,5,8,4,9
547.584,4,3,,,,5,3,10,11
547.712,3,4,,,,1,3,6,8
547.84,3,2,,,,4,5,6,5
547.968,2,6,,,,5,1,4,10
548.096,4,5,,,,5,5,4,5
548.224,2,1,,,,4,4,7,6
548.352,6,2,,,,5,5,7,9
548.48,1,1,,,,0,1,9,11
548.608,4,4,,,,5,6,7,6
548.736,0,2,,,,4,3,8,7
548.864,3,6,,,,2,11,12,11
548.992,0,4,,,,3,1,7,4
549.12,2,1,,,,3,8,5,5
549.248,2,3,,,,4,9,3,6
549.376,1,3,,,,4,2,9,12
549.504,1,1,,,,1,4,3,6
549.632,1,1,,,,4,6,12,13
549.76,3,4,,,,1,12,4,6
549.888,5,5,,,,3,4,6,6
550.016,1,4,,,,0,5,8,5
550.144,3,2,,,,1,6,5,10
550.272,1,3,,,,1,6,5,8
550.4,2,3,,,,0,6,8,9
550.528,2,1,,,,5,5,5,4
550.656,2,1,,,,3,9,5,4
550.784,4,5,,,,4,4,5,8
550.912,1,0,,,,2,4,6,7
551.04,3,2,,,,2,5,3,5
551.168,1,0,,,,0,2,8,14
551.296,1,4,,,,3,5,7,8
551.424,2,3,,,,2,3,3,9
551.552,4,6,,,,3,7,9,9
551.68,5,5,,,,4,5,4,11
551.808,3,3,,,,2,7,3,9
551.936,1,2,,,,8,7,8,11
552.064,4,2,,,,2,4,5,7
552.192,3,3,,,,6,3,11,5
552.32,2,3,,,,3,5,12,9
552.448,4,1,,,,3,4,9,5
552.576,1,4,,,,3,3,8,13
552.704,3,0,,,,1,3,6,7
552.832,3,6,,,,2,8,5,5
552.96,1,2,,,,0,4,10,9
553.088,2,2,,,,2,7,6,5
553.216,3,0,,,,2,3,7,8
553.344,4,2,,,,2,4,7,12
553.472,3,5,,,,5,2,6,10
553.6,5,1,,,,2,6,10,8
553.728,3,4,,,,5,4,5,6
553.856,2,6,,,,3,3,7,13
553.984,3,4,,,,6,6,12,6
554.112,6,2,,,,1,7,2,8
554.24,2,2,,,,3,4,9,7
554.368,4,4,,,,5,7,4,4
554.496,1,3,,,,3,3,9,7
554.624,3,3,,,,4,3,4,7
554.752,4,1,,,,6,2,6,12
554.88,3,2,,,,2,1,4,5
555.008,7,6,,,,3,5,6,5
555.136,2,0,,,,4,2,9,8
555.264,4,3,,,,2,6,6,4
555.392,4,7,,,,2,2,6,3
555.52,6,4,,,,2,5,10,6
555.648,1,5,,,,3,4,7,9
555.776,1,3,,,,2,1,8,7
555.904,5,2,,,,3,6,9,8
556.032,1,3,,,,4,6,11,14
556.16,2,6,,,,1,3,5,6
556.288,1,1,,,,2,7,8,8
556.416,0,5,,,,0,3,10,6
556.544,2,4,,,,1,3,9,6
556.672,3,4,,,,1,4,7,8
556.8,4,6,,,,2,6,6,6
556.928,1,8,,,,4,2,5,10
557.056,1,2,,,,2,4,5,8
557.184,2,2,,,,2,2,7,10
557.312,1,1,,,,3,8,5,9
557.44,2,2,,,,6,5,9,9
557.568,2,4,,,,8,4,11,6
557.696,2,6,,,,3,9,5,3
557.824,0,1,,,,2,5,8,5
557.952,1,3,,,,2,5,1,6
558.08,3,2,,,,7,5,9,7
558.208,4,3,,,,2,3,9,9
558.336,3,2,,,,1,6,8,4
558.464,2,4,,,,5,7,6,8
558.592,1,0,,,,6,4,9,11
558.72,3,3,,,,4,5,2,6
558.848,1,3,,,,1,8,7,7
558.976,3,3,,,,4,6,6,8
559.104,4,1,,,,3,4,8,8
559.232,2,4,,,,3,2,5,11
559.36,6,1,,,,5,5,5,9
559.488,4,3,,,,4,5,6,5
559.616,6,3,,,,3,4,5,7
559.744,3,2,,,,3,4,6,11
559.872,0,5,,,,3,5,8,7
560,1,3,,,,2,8,10,14
560.128,3,3,,,,3,6,10,11
560.256,1,4,,,,6,5,5,9
560.384,2,3,,,,4,2,12,9
560.512,4,10,,,,4,8,2,9
560.64,2,3,,,,2,4,10,6
560.768,3,3,,,,2,7,6,2
560.896,1,6,,,,2,4,6,12
561.024,9,3,,,,3,5,6,9
561.152,1,6,,,,5,1,6,10
561.28,0,4,,,,3,4,3,3
561.408,1,5,,,,2,3,12,6
561.536,3,4,,,,1,6,5,6
561.664,1,2,,,,4,4,8,10
561.792,2,4,,,,1,9,8,9
561.92,0,2,,,,2,3,3,7
562.048,3,5,,,,2,5,5,5
562.176,1,1,,,,2,6,9,5
562.304,4,3,,,,5,5,6,5
562.432,4,3,,,,3,5,3,7
562.56,3,4,,,,0,4,5,8
562.688,2,3,,,,5,9,8,6
562.816,4,1,,,,0,2,8,9
562.944,1,4,,,,0,5,8,11
563.072,0,4,,,,3,7,10,11
563.2,3,1,,,,5,3,11,6
563.328,3,3,,,,5,5,2,4
563.456,2,1,,,,2,2,3,6
563.584,4,3,,,,3,4,8,7
563.712,1,1,,,,4,3,6,5
563.84,2,3,,,,1,4,10,6
563.968,2,1,,,,5,4,6,8
564.096,2,3,,,,2,5,2,9
564.224,0,2,,,,1,4,3,11
564.352,1,4,,,,2,9,7,6
564.48,2,0,,,,4,4,8,5
564.608,5,6,,,,5,2,9,6
564.736,6,1,,,,2,5,2,8
564.864,1,5,,,,2,7,9,16
564.992,0,6,,,,4,4,4,10
565.12,5,6,,,,2,8,9,10
565.248,0,6,,,,1,4,2,4
565.376,2,3,,,,2,3,10,12
565.504,1,3,,,,2,6,5,9
565.632,2,4,,,,5,5,10,7
565.76,1,1,,,,4,5,9,9
565.888,0,4,,,,2,5,4,11
566.016,0,3,,,,3,4,5,6
566.144,3,3,,,,8,9,4,4
566.272,2,1,,,,4,6,17,6
566.4,3,0,,,,4,4,12,9
566.528,2,3,,,,3,6,12,7
566.656,1,5,,,,1,3,8,7
566.784,4,2,,,,5,6,11,10
566.912,1,1,,,,5,5,7,9
567.04,3,1,,,,2,5,9,8
567.168,3,3,,,,2,7,5,5
567.296,3,4,,,,1,5,5,3
567.424,1,4,,,,4,3,12,12
567.552,3,2,,,,2,2,7,12
567.68,1,3,,,,1,8,6,9
567.808,2,1,,,,2,8,8,12
567.936,3,7,,,,3,3,4,8
568.064,5,3,,,,2,6,7,5
568.192,2,5,,,,3,10,5,5
568.32,1,2,,,,1,5,9,3
568.448,4,2,,,,1,6,6,8
568.576,5,4,,,,6,4,6,7
568.704,1,2,,,,2,8,5,12
568.832,5,5,,,,3,3,3,6
568.96,5,7,,,,5,6,5,4
569.088,3,3,,,,4,6,8,4
569.216,2,3,,,,4,9,7,9
569.344,1,3,,,,1,1,7,3
569.472,4,1,,,,4,3,7,12
569.6,2,2,,,,2,6,7,5
569.728,2,4,,,,6,12,11,10
569.856,2,5,,,,2,1,9,10
569.984,1,5,,,,2,4,6,5
570.112,2,4,,,,2,6,4,4
570.24,1,6,,,,7,3,9,12
570.368,1,5,,,,3,9,5,12
570.496,1,3,,,,2,6,8,6
570.624,4,3,,,,2,3,10,7
570.752,2,3,,,,4,8,9,5
570.88,3,4,,,,2,5,4,7
571.008,1,4,,,,3,5,11,8
571.136,0,3,,,,2,8,6,6
571.264,8,3,,,,2,3,5,6
571.392,5,2,,,,5,4,2,6
571.52,3,3,,,,2,5,8,4
571.648,0,0,,,,3,5,10,5
571.776,1,2,,,,1,7,5,8
571.904,3,1,,,,1,1,7,6
572.032,2,2,,,,5,7,7,5
572.16,3,3,,,,5,4,11,4
572.288,3,1,,,,3,4,7,15
572.416,1,5,,,,1,8,5,11
572.544,3,7,,,,2,9,6,5
572.672,2,0,,,,2,5,5,7
572.8,2,3,,,,3,3,6,3
572.928,1,1,,,,5,9,2,10
573.056,0,2,,,,2,3,5,4
573.184,4,2,,,,4,5,9,7
573.312,2,2,,,,4,6,11,7
573.44,2,4,,,,0,3,6,6
573.568,2,5,,,,3,7,7,8
573.696,5,3,,,,3,2,7,7
573.824,2,3,,,,3,5,11,13
573.952,2,1,,,,3,8,10,3
574.08,2,3,,,,1,5,7,8
574.208,2,3,,,,4,5,4,8
574.336,3,6,,,,5,1,2,7
574.464,3,1,,,,2,3,6,6
574.592,1,1,,,,5,8,6,11
574.72,3,3,,,,2,4,4,5
574.848,2,3,,,,5,13,11,6
574.976,3,2,,,,2,1,7,6
575.104,5,4,,,,4,4,9,10
575.232,1,1,,,,5,1,9,9
575.36,1,3,,,,3,3,5,7
575.488,6,3,,,,2,4,3,10
575.616,2,8,,,,5,4,4,9
575.744,2,3,,,,0,8,7,9
575.872,4,2,,,,3,7,6,11
576,6,5,,,,4,8,6,8
576.128,1,7,,,,5,3,7,7
576.256,1,5,,,,5,4,2,9
576.384,1,5,,,,4,5,5,5
576.512,1,3,,,,3,1,6,6
576.64,2,4,,,,5,5,5,11
576.768,1,5,,,,4,5,3,10
576.896,2,3,,,,4,9,8,4
577.024,2,2,,,,3,4,7,12
577.152,4,2,,,,2,3,5,6
577.28,7,2,,,,1,4,7,9
577.408,0,0,,,,3,2,6,4
577.536,1,3,,,,0,3,6,4
577.664,2,2,,,,6,4,4,5
577.792,4,3,,,,2,5,5,8
577.92,1,3,,,,5,3,9,3
578.048,2,4,,,,5,5,6,8
578.176,3,1,,,,4,5,6,6
578.304,0,5,,,,3,7,8,6
578.432,3,3,,,,2,4,6,5
578.56,4,4,,,,0,6,3,5
578.688,2,1,,,,1,1,3,6
578.816,4,3,,,,2,8,6,9
578.944,1,0,,,,3,2,5,8
579.072,0,5,,,,1,4,8,7
579.2,2,2,,,,3,1,5,6
579.328,1,4,,,,2,9,4,6
579.456,1,3,,,,4,7,6,7
579.584,3,5,,,,3,7,10,7
579.712,2,5,,,,3,4,6,12
579.84,1,3,,,,1,5,2,5
579.968,0,2,,,,0,6,3,6
580.096,4,2,,,,1,5,5,5
580.224,3,2,,,,11,8,9,6
580.352,4,1,,,,3,1,7,10
580.48,0,4,,,,3,5,6,5
580.608,2,5,,,,0,4,8,12
580.736,5,1,,,,2,7,14,7
580.864,3,2,,,,2,1,6,5
580.992,2,3,,,,5,8,5,3
581.12,1,5,,,,2,3,8,9
581.248,4,5,,,,2,3,6,6
581.376,6,1,,,,1,5,10,7
581.504,2,2,,,,3,5,5,3
581.632,2,2,,,,4,5,5,3
581.76,3,3,,,,2,5,5,9
581.888,1,0,,,,4,8,2,6
582.016,2,2,,,,1,4,4,7
582.144,1,2,,,,3,4,7,11
582.272,4,5,,,,2,4,5,5
582.4,2,2,,,,6,1,5,5
582.528,2,8,,,,4,5,4,4
582.656,3,3,,,,4,1,4,6
582.784,2,5,,,,2,7,4,6
582.912,4,2,,,,4,4,8,7
583.04,2,2,,,,4,6,13,4
583.168,1,2,,,,3,6,3,10
583.296,2,3,,,,6,6,10,5
583.424,4,3,,,,5,5,5,6
583.552,3,1,,,,4,4,12,6
583.68,1,4,,,,4,5,5,6
583.808,2,2,,,,4,4,3,7
583.936,2,0,,,,5,3,6,6
584.064,5,2,,,,4,3,6,8
584.192,1,4,,,,2,5,8,2
584.32,2,3,,,,1,1,8,5
584.448,3,4,,,,4,3,6,8
584.576,4,1,,,,4,4,5,9
584.704,3,2,,,,2,4,7,7
584.832,2,5,,,,8,2,3,4
584.96,2,5,,,,0,3,6,6
585.088,1,1,,,,0,4,8,6
585.216,2,3,,,,4,6,2,5
585.344,1,3,,,,6,4,6,4
585.472,2,3,,,,3,5,2,6
585.6,2,6,,,,4,2,7,7
585.728,2,3,,,,3,5,11,7
585.856,1,5,,,,5,3,3,8
585.984,0,2,,,,4,9,7,8
586.112,4,5,,,,1,5,7,11
586.24,3,2,,,,4,3,7,7
586.368,3,1,,,,1,6,6,7
586.496,0,5,,,,2,4,7,10
586.624,1,2,,,,1,5,6,5
586.752,2,6,,,,5,2,7,4
586.88,5,3,,,,3,5,6,5
587.008,4,5,,,,4,4,7,8
587.136,6,3,,,,2,3,2,2
587.264,2,0,,,,2,6,6,7
587.392,4,1,,,,0,1,6,6
587.52,1,2,,,,1,3,5,5
587.648,2,3,,,,0,4,7,6
587.776,3,7,,,,6,7,6,8
587.904,1,3,,,,1,4,2,7
588.032,2,6,,,,2,7,5,7
588.16,2,4,,,,2,4,4,8
588.288,4,2,,,,3,8,2,3
588.416,2,3,,,,2,6,6,7
588.544,4,5,,,,3,8,6,9
588.672,2,4,,,,2,8,2,7
588.8,6,3,,,,4,7,14,5
588.928,3,2,,,,4,7,5,10
589.056,2,3,,,,1,5,6,5
589.184,1,2,,,,5,6,9,3
589.312,4,3,,,,3,6,8,5
589.44,3,6,,,,2,2,4,9
589.568,0,1,,,,3,5,3,4
589.696,1,1,,,,6,4,9,4
589.824,6,3,,,,1,5,5,6
589.952,3,3,,,,3,3,5,9
590.08,2,2,,,,3,5,5,7
590.208,1,2,,,,1,4,6,8
590.336,1,0,,,,5,6,5,6
590.464,2,1,,,,2,1,2,7
590.592,3,2,,,,1,7,6,7
590.72,2,4,,,,2,6,9,10
590.848,3,3,,,,4,3,5,5
590.976,2,3,,,,3,7,5,9
591.104,0,1,,,,2,5,3,5
591.232,4,1,,,,0,8,6,8
591.36,2,1,,,,2,5,3,7
591.488,3,2,,,,3,2,5,6
591.616,2,3,,,,4,6,3,7
591.744,1,2,,,,4,6,9,9
591.872,1,1,,,,4,2,4,9
592,1,1,,,,1,4,4,4
592.128,0,5,,,,0,5,5,4
592.256,2,2,,,,1,4,7,4
592.384,2,0,,,,8,5,5,6
592.512,1,5,,,,2,3,5,8
592.64,1,4,,,,6,6,6,8
592.768,3,2,,,,4,5,6,7
592.896,1,1,,,,4,6,5,6
593.024,3,6,,,,5,8,5,5
593.152,0,3,,,,1,4,8,6
593.28,5,1,,,,5,6,8,5
593.408,1,3,,,,3,5,6,10
593.536,2,1,,,,3,4,2,9
593.664,1,7,,,,1,5,7,5
593.792,3,4,,,,3,5,3,13
593.92,3,2,,,,2,6,8,5
594.048,3,4,,,,2,4,6,8
594.176,4,3,,,,2,4,8,7
594.304,5,4,,,,3,2,3,4
594.432,3,0,,,,2,4,6,8
594.56,1,6,,,,4,3,5,4
594.688,1,2,,,,4,3,4,8
594.816,1,2,,,,2,4,4,8
594.944,1,1,,,,5,2,4,12
595.072,2,4,,,,2,7,5,5
595.2,5,3,,,,5,7,4,6
595.328,2,0,,,,1,6,7,7
595.456,2,4,,,,3,5,6,6
595.584,2,3,,,,1,9,9,3
595.712,3,3,,,,3,1,9,4
595.84,1,3,,,,7,5,7,0
595.968,1,3,,,,4,3,5,6
596.096,1,1,,,,3,6,4,6
596.224,6,4,,,,2,4,11,3
596.352,3,4,,,,1,6,10,9
596.48,0,2,,,,4,1,3,15
596.608,5,2,,,,2,9,3,5
596.736,2,2,,,,3,4,6,8
596.864,0,3,,,,0,3,4,9
596.992,3,1,,,,4,5,5,9
597.12,1,4,,,,4,3,4,9
597.248,2,4,,,,2,5,6,5
597.376,1,4,,,,2,3,12,2
597.504,1,5,,,,1,5,9,5
597.632,2,8,,,,0,1,8,5
597.76,3,1,,,,1,4,7,12
597.888,3,2,,,,5,4,9,5
598.016,1,3,,,,3,2,7,4
598.144,1,4,,,,6,3,8,12
598.272,1,5,,,,4,5,8,1
598.4,1,3,,,,3,3,3,8
598.528,2,5,,,,3,3,9,4
598.656,6,4,,,,5,3,8,7
598.784,2,3,,,,2,6,4,7
598.912,0,3,,,,2,2,6,6
599.04,2,3,,,,4,5,3,6
599.168,2,3,,,,4,3,8,2
599.296,2,3,,,,5,2,9,8
599.424,2,1,,,,2,11,7,4
599.552,2,3,,,,4,9,7,6
599.68,5,2,,,,1,8,6,5
599.808,3,3,,,,4,4,8,7
599.936,0,3,,,,3,5,12,5
600.064,3,1,,,,2,3,7,3
600.192,1,4,,,,0,5,8,6
600.32,1,2,,,,1,3,8,8
600.448,3,1,,,,4,5,6,7
600.576,4,2,,,,3,1,1,9
600.704,1,2,,,,1,2,8,7
600.832,1,1,,,,1,1,8,10
600.96,3,1,,,,1,5,4,9
601.088,4,1,,,,6,7,5,7
601.216,3,3,,,,5,2,7,8
601.344,1,1,,,,3,4,9,6
601.472,2,2,,,,5,8,7,5
601.6,1,5,,,,1,5,6,9
601.728,1,4,,,,3,2,4,5
601.856,1,3,,,,1,2,4,5
601.984,2,3,,,,0,6,1,6
602.112,0,2,,,,3,5,5,9
602.24,0,3,,,,2,5,3,6
602.368,4,5,,,,0,5,4,10
602.496,1,4,,,,2,3,10,7
602.624,2,2,,,,2,4,7,9
602.752,3,1,,,,4,6,7,6
602.88,2,3,,,,1,4,3,3
603.008,1,4,,,,2,3,6,3
603.136,1,2,,,,3,5,5,4
603.264,3,4,,,,3,5,4,6
603.392,1,5,,,,3,4,7,5
603.52,5,2,,,,2,3,11,11
603.648,2,1,,,,0,7,3,7
603.776,4,4,,,,3,7,0,8
603.904,2,3,,,,5,5,6,12
604.032,6,3,,,,2,4,1,8
604.16,3,1,,,,3,2,2,5
604.288,0,3,,,,2,1,7,10
604.416,2,4,,,,7,10,3,6
604.544,3,4,,,,3,5,7,11
604.672,3,2,,,,8,1,4,13
604.8,1,6,,,,4,1,6,6
604.928,3,2,,,,5,8,8,6
605.056,0,4,,,,1,4,7,9
605.184,6,2,,,,3,5,6,5
605.312,1,3,,,,0,2,5,8
605.44,2,4,,,,0,3,9,10
605.568,1,3,,,,1,4,9,8
605.696,1,2,,,,5,4,10,7
605.824,2,2,,,,3,3,9,12
605.952,2,3,,,,4,1,8,9
606.08,1,1,,,,4,5,4,8
606.208,2,1,,,,4,2,7,5
606.336,3,3,,,,8,2,9,8
606.464,0,1,,,,4,4,9,10
606.592,2,0,,,,2,4,6,9
606.72,3,4,,,,1,2,8,4
606.848,1,0,,,,4,3,3,8
606.976,1,5,,,,1,4,3,5
607.104,0,6,,,,5,1,3,7
607.232,1,5,,,,3,4,5,7
607.36,2,3,,,,1,2,3,11
607.488,2,3,,,,1,1,5,8
607.616,3,3,,,,2,9,8,8
607.744,2,2,,,,3,6,8,6
607.872,2,3,,,,1,5,4,4
608,1,2,,,,4,6,5,10
608.128,1,2,,,,2,6,4,9
608.256,1,2,,,,0,2,3,7
608.384,1,3,,,,3,4,4,5
608.512,5,5,,,,2,5,3,3
608.64,0,3,,,,5,3,1,8
608.768,3,2,,,,1,4,4,8
608.896,2,4,,,,3,3,6,5
609.024,3,5,,,,1,9,6,7
609.152,3,4,,,,3,7,2,5
609.28,1,5,,,,4,7,4,5
609.408,2,0,,,,4,5,4,5
609.536,3,3,,,,3,7,8,7
609.664,2,4,,,,2,7,5,4
609.792,0,3,,,,1,3,6,6
609.92,5,3,,,,1,5,5,5
610.048,3,3,,,,0,9,3,8
610.176,2,1,,,,0,3,7,7
610.304,2,2,,,,3,5,6,7
610.432,1,2,,,,4,4,9,6
610.56,3,3,,,,4,6,1,6
610.688,3,3,,,,3,3,3,3
610.816,3,1,,,,2,2,4,11
610.944,3,4,,,,2,5,6,5
611.072,3,1,,,,2,5,9,10
611.2,5,4,,,,1,3,2,7
611.328,1,0,,,,3,6,6,4
611.456,1,3,,,,4,4,6,4
611.584,2,4,,,,2,3,6,7
611.712,4,3,,,,1,5,9,6
611.84,4,4,,,,3,3,9,5
611.968,2,1,,,,0,9,6,8
612.096,0,3,,,,3,6,2,3
612.224,0,1,,,,2,5,4,7
612.352,1,5,,,,4,6,3,8
612.48,4,3,,,,4,5,11,4
612.608,3,4,,,,4,11,7,8
612.736,4,2,,,,0,5,4,7
612.864,2,6,,,,0,8,6,4
612.992,3,1,,,,5,5,7,6
613.12,2,2,,,,4,3,5,5
613.248,0,2,,,,5,3,4,8
613.376,1,3,,,,2,5,8,4
613.504,0,7,,,,3,8,4,6
613.632,2,8,,,,7,5,8,5
613.76,3,4,,,,2,4,7,5
613.888,0,1,,,,5,1,9,5
614.016,3,4,,,,1,6,6,12
614.144,3,2,,,,0,5,5,9
614.272,2,3,,,,4,2,9,3
614.4,1,7,,,,0,7,5,8
614.528,1,1,,,,4,3,2,5
614.656,1,2,,,,3,4,4,10
614.784,3,2,,,,4,5,4,2
614.912,3,3,,,,4,3,5,4
615.04,2,2,,,,5,8,8,10
615.168,6,2,,,,9,9,8,9
615.296,0,3,,,,4,5,7,6
615.424,2,4,,,,3,3,5,5
615.552,0,2,,,,2,2,4,3
615.68,5,2,,,,2,2,3,9
615.808,1,4,,,,1,7,6,6
615.936,3,6,,,,3,4,5,6
616.064,1,4,,,,2,3,5,6
616.192,3,2,,,,4,1,7,9
616.32,1,4,,,,2,9,1,1
616.448,5,4,,,,7,6,7,9
616.576,3,5,,,,3,4,5,7
616.704,2,0,,,,1,3,8,11
616.832,0,5,,,,6,3,4,4
616.96,0,5,,,,5,8,4,4
617.088,1,5,,,,5,6,3,5
617.216,1,3,,,,3,3,6,4
617.344,1,4,,,,0,5,6,5
617.472,3,5,,,,3,5,5,10
617.6,1,1,,,,4,5,2,9
617.728,0,1,,,,5,4,4,10
617.856,4,2,,,,3,2,8,8
617.984,3,2,,,,0,2,9,7
618.112,2,3,,,,3,0,8,8
618.24,3,7,,,,0,3,10,3
618.368,2,4,,,,5,10,5,7
618.496,3,3,,,,1,3,5,5
618.624,1,4,,,,3,5,4,3
618.752,3,4,,,,4,7,5,6
618.88,3,4,,,,1,3,4,2
619.008,1,4,,,,2,1,6,12
619.136,4,1,,,,1,5,7,3
619.264,2,3,,,,5,4,4,8
619.392,2,0,,,,4,3,3,7
619.52,3,5,,,,1,5,2,7
619.648,1,6,,,,1,2,5,5
619.776,3,1,,,,4,9,4,8
619.904,1,2,,,,4,5,5,5
620.032,2,2,,,,2,2,7,2
620.16,1,5,,,,4,5,3,6
620.288,6,0,,,,6,7,2,11
620.416,4,2,,,,1,3,6,9
620.544,2,4,,,,2,3,5,11
620.672,3,5,,,,4,7,5,3
620.8,0,2,,,,3,2,7,1
620.928,2,2,,,,3,4,10,9
621.056,1,3,,,,3,2,4,4
621.184,2,3,,,,0,2,6,4
621.312,1,4,,,,3,7,8,8
621.44,0,5,,,,2,3,7,7
621.568,5,5,,,,3,0,4,7
