Time (ns),Br25 Air 100pc,Br25 Air 50pc,Br25 Air 50pct7int,Br25 Glass 100pc,Br25 Glass 50pc,Br25 Glass 50pct7int,AlO Air 100pc,AlO Air 50pc,AlO Air 50pct7int,AlO Glass 100pc,AlO Glass 50pc,AlO Glass 50pct7int,Me4 Air 100pc,Me4 Air 50pc,Me4 Air 50pct7int,Me4 Glass 100pc,Me4 Glass 50pc,Me4 Glass 50pct7int
779.008,1,0,1,2,3,15,1,0,4,3,6,6,1,2,2,3,0,6
779.136,0,1,2,1,2,17,1,2,0,2,2,7,2,0,2,0,3,8
779.264,0,0,3,0,2,13,1,5,1,4,4,3,2,1,4,5,4,8
779.392,1,1,1,0,3,13,3,1,3,1,1,6,3,1,3,2,4,7
779.52,0,1,6,0,2,14,5,3,0,3,3,5,0,0,0,3,4,5
779.648,1,1,2,1,1,14,4,4,3,1,2,9,0,0,3,2,3,4
779.776,0,2,2,1,1,11,1,3,5,4,4,1,0,0,0,2,4,6
779.904,0,2,4,1,4,15,1,2,5,3,2,5,4,1,2,2,5,5
780.032,2,1,0,2,2,22,1,1,1,5,6,3,1,0,3,1,8,9
780.16,0,1,2,2,4,12,5,1,1,0,6,3,2,3,3,3,4,8
780.288,1,2,5,3,3,14,1,0,3,1,2,4,1,1,3,1,2,6
780.416,0,0,2,0,2,9,0,3,5,4,0,5,1,1,2,0,5,9
780.544,0,2,5,1,3,13,0,6,5,2,4,4,3,1,1,3,8,8
780.672,0,0,2,2,0,11,1,0,3,0,3,2,3,0,0,7,4,9
780.8,0,1,2,2,2,12,0,0,7,3,4,9,2,2,3,2,5,8
780.928,1,4,7,1,1,11,4,0,2,2,5,12,1,1,2,4,1,12
781.056,2,5,4,1,1,12,5,1,1,3,3,3,2,1,3,2,1,7
781.184,0,2,6,1,3,10,1,6,6,0,4,5,0,2,1,5,6,6
781.312,0,1,3,0,2,17,4,1,2,0,2,7,1,3,2,4,1,11
781.44,1,2,5,0,3,12,2,3,3,4,3,3,4,1,0,7,2,7
781.568,1,2,3,1,5,13,2,7,4,0,3,5,3,1,4,0,4,13
781.696,0,2,3,2,3,8,1,0,3,1,0,6,1,2,3,1,2,4
781.824,0,0,3,2,2,12,0,2,0,3,2,7,3,1,2,0,4,7
781.952,5,0,3,1,5,14,2,6,2,3,1,8,3,1,3,3,4,3
782.08,1,0,0,2,1,12,1,5,2,1,3,2,1,0,5,0,5,3
782.208,2,0,2,1,1,9,0,1,3,2,1,7,4,1,3,4,1,7
782.336,0,1,1,1,3,9,3,0,1,1,3,5,3,1,0,3,2,13
782.464,1,0,4,0,0,10,3,2,2,2,1,5,1,0,2,3,1,3
782.592,2,0,4,0,4,8,1,4,3,2,2,3,2,0,1,3,2,7
782.72,1,3,2,1,0,12,2,2,3,1,2,6,0,0,3,5,5,4
782.848,2,2,5,2,1,9,1,3,3,0,1,3,1,1,2,4,5,12
782.976,2,2,2,2,1,18,1,3,5,7,5,6,3,1,2,4,3,8
783.104,0,0,1,3,3,11,2,3,2,3,1,3,0,1,1,0,7,6
783.232,3,2,1,0,2,12,1,2,2,3,5,5,3,0,1,2,3,11
783.36,0,1,1,0,0,17,4,2,0,1,2,6,1,0,0,1,2,2
783.488,0,2,4,0,2,9,3,5,7,3,5,4,3,1,0,1,4,8
783.616,1,3,3,0,2,17,3,2,0,4,0,5,0,1,1,1,1,5
783.744,1,2,4,1,3,12,1,2,4,1,3,6,1,3,2,1,3,6
783.872,0,1,3,4,6,9,3,3,6,2,3,4,3,2,2,0,6,8
784,2,0,1,3,3,18,2,2,6,4,2,2,1,0,2,4,4,9
784.128,0,1,2,0,2,13,0,3,1,2,1,10,1,1,1,3,4,11
784.256,0,0,2,2,0,9,1,3,3,1,3,3,1,0,0,2,3,10
784.384,0,1,5,1,2,11,6,1,2,5,2,3,1,1,0,4,6,8
784.512,1,1,3,2,5,17,4,3,2,0,1,6,3,0,2,2,2,6
784.64,0,1,5,1,2,9,2,0,2,0,4,7,1,0,0,2,4,6
784.768,2,0,2,3,3,18,2,0,7,1,2,7,0,2,1,5,3,8
784.896,0,0,2,2,2,19,3,3,4,1,2,10,0,2,0,2,2,5
785.024,0,0,1,2,1,13,2,2,0,4,2,6,1,1,3,1,7,7
785.152,0,0,2,0,1,14,1,1,5,4,1,9,2,0,2,2,2,8
785.28,1,1,1,2,4,17,2,2,1,3,2,1,2,1,1,2,3,5
785.408,0,2,3,1,0,10,2,2,4,7,0,4,1,1,2,2,4,8
785.536,1,2,3,1,2,12,0,1,1,6,0,5,1,1,3,3,2,12
785.664,0,1,3,0,4,14,4,3,2,0,3,6,1,1,1,1,4,5
785.792,0,2,4,1,1,11,1,2,3,1,1,7,1,1,2,3,5,4
785.92,2,1,4,2,1,16,2,2,3,1,4,3,1,0,3,1,7,14
786.048,0,3,2,2,2,19,0,4,2,3,3,5,1,3,3,5,1,10
786.176,2,0,2,2,3,13,2,2,5,4,5,2,2,0,3,3,2,8
786.304,1,0,1,1,3,10,0,3,2,2,1,4,0,1,2,0,2,9
786.432,0,1,3,1,2,9,4,3,4,0,1,8,2,3,2,0,3,8
786.56,1,1,0,0,2,8,3,2,5,1,3,5,1,1,3,0,3,11
786.688,0,1,3,3,4,14,1,0,7,6,2,9,1,1,4,4,6,4
786.816,2,1,1,0,2,11,2,1,8,1,3,3,4,2,1,3,2,10
786.944,1,1,4,0,2,7,1,1,4,4,2,5,0,1,3,2,2,5
787.072,0,0,6,1,1,17,5,4,3,3,1,6,2,1,1,1,5,9
787.2,0,0,5,0,1,7,1,3,3,1,3,7,0,1,3,3,0,5
787.328,1,2,5,1,3,15,3,4,2,2,4,4,1,0,1,0,4,11
787.456,0,2,1,0,1,13,4,1,2,4,0,3,2,0,0,2,2,5
787.584,0,3,2,4,5,13,3,1,3,2,3,4,2,0,2,6,3,6
787.712,0,0,1,3,2,15,0,3,2,2,3,4,1,3,2,6,1,8
787.84,1,0,2,0,2,3,4,0,5,0,2,4,2,0,2,2,2,9
787.968,0,1,3,3,4,15,3,2,3,5,4,6,1,1,3,1,3,10
788.096,1,2,4,1,2,15,0,3,2,1,1,5,0,1,0,5,3,7
788.224,0,1,2,1,2,17,2,3,4,4,3,4,2,0,1,2,3,6
788.352,0,0,3,0,2,14,1,2,1,0,2,6,1,0,1,2,3,7
788.48,0,2,2,2,0,10,4,3,4,2,3,1,2,0,1,3,2,8
788.608,1,2,3,1,2,13,0,3,2,2,5,4,1,2,3,5,2,7
788.736,0,0,2,3,1,12,2,0,5,3,1,5,1,2,2,1,3,3
788.864,0,1,3,0,3,10,3,4,1,5,1,5,1,1,1,4,1,12
788.992,2,0,4,0,2,5,2,0,3,2,4,2,2,1,4,3,5,5
789.12,0,0,3,0,2,13,2,3,5,3,1,7,4,1,1,3,1,8
789.248,0,2,0,2,2,11,2,3,6,4,3,4,0,1,0,0,2,7
789.376,0,2,1,2,2,12,1,2,3,3,3,4,3,1,3,2,3,11
789.504,0,2,1,0,3,7,1,3,4,3,2,5,1,3,1,4,3,8
789.632,0,1,2,1,1,9,1,2,0,3,1,8,1,0,1,2,7,8
789.76,0,0,2,3,2,13,3,1,6,2,4,4,1,2,1,1,4,9
789.888,2,2,1,1,0,17,3,1,1,5,2,2,2,2,2,2,2,7
790.016,1,0,4,0,1,6,2,1,5,3,2,5,0,0,5,4,2,13
790.144,1,2,4,0,0,17,2,3,2,1,2,5,2,1,4,6,4,4
790.272,1,0,2,1,1,11,1,4,3,0,3,5,0,1,2,1,2,5
790.4,0,1,3,1,5,13,0,4,1,3,5,5,1,0,3,2,2,1
790.528,1,1,1,1,4,16,1,1,3,2,0,11,5,2,3,1,3,5
790.656,0,2,5,0,0,15,2,4,2,4,3,4,1,1,2,0,4,9
790.784,1,0,0,1,2,12,0,3,4,0,4,6,3,0,0,3,1,5
790.912,0,2,0,1,1,9,1,4,5,0,2,2,0,1,0,3,2,5
791.04,1,3,1,1,1,12,1,6,3,3,1,5,0,2,2,3,3,7
791.168,0,1,3,0,3,15,2,3,2,1,4,4,0,1,0,4,6,11
791.296,2,0,2,4,2,16,2,0,3,1,4,7,4,0,2,2,1,6
791.424,0,3,2,3,1,11,2,1,2,1,1,1,0,1,1,4,2,6
791.552,1,1,0,0,4,15,0,0,3,3,0,4,4,0,2,0,3,4
791.68,1,1,2,1,1,9,2,6,3,2,3,11,2,1,3,4,0,6
791.808,1,2,2,3,0,13,4,2,3,0,1,6,2,0,2,1,4,6
791.936,1,2,7,1,1,14,2,2,3,3,3,6,1,2,2,2,1,5
792.064,1,1,2,0,3,14,0,3,0,0,2,2,1,2,1,2,4,8
792.192,0,1,6,2,1,16,2,3,1,4,1,6,3,1,1,5,4,6
792.32,1,1,7,1,2,17,3,3,3,2,1,5,0,1,1,3,1,10
792.448,1,2,3,0,3,13,1,3,1,0,2,2,0,3,5,0,1,11
792.576,1,1,1,1,0,14,0,0,4,6,7,4,2,1,4,2,3,6
792.704,0,0,2,1,4,14,1,1,4,0,2,8,4,1,1,3,3,9
792.832,0,2,2,3,2,15,1,4,3,1,5,6,4,1,2,3,1,10
792.96,2,2,4,1,1,8,2,3,3,1,2,6,3,5,2,3,4,11
793.088,2,3,2,1,0,11,2,4,3,0,2,5,0,0,2,3,0,8
793.216,0,0,0,0,3,13,4,4,5,2,3,3,3,3,3,2,3,6
793.344,1,1,4,1,2,12,2,3,6,1,3,4,1,0,2,0,3,7
793.472,0,0,4,2,2,12,1,4,6,5,1,9,2,0,1,5,1,6
793.6,0,0,1,1,3,12,1,3,5,2,5,6,0,0,0,3,4,7
793.728,0,1,3,3,6,11,2,3,2,3,3,2,2,0,1,3,1,5
793.856,0,2,1,3,2,16,2,0,4,2,2,6,2,1,3,3,3,4
793.984,0,1,0,1,1,20,2,2,1,1,3,8,4,0,1,2,4,7
794.112,1,0,1,2,1,13,2,4,3,3,3,8,3,2,3,1,6,11
794.24,1,0,2,1,1,9,2,4,4,1,4,5,0,2,2,4,3,7
794.368,1,1,3,0,5,12,1,2,0,3,3,4,2,1,1,1,3,2
794.496,0,2,2,1,1,17,2,3,5,3,6,2,2,1,2,0,2,11
794.624,0,2,2,1,1,18,2,2,1,1,5,4,0,1,2,1,2,6
794.752,1,2,1,3,3,17,0,3,2,2,4,6,0,1,4,0,3,5
794.88,0,3,1,4,1,24,3,0,4,2,2,6,1,3,4,0,6,10
795.008,0,3,3,2,1,15,0,2,0,2,3,6,3,1,3,4,1,3
795.136,1,1,2,1,1,16,2,4,2,0,4,2,2,1,2,4,1,8
795.264,0,1,2,0,1,19,2,1,6,1,4,3,1,0,2,2,2,9
795.392,1,0,4,1,4,22,0,2,4,1,3,8,1,0,0,1,4,9
795.52,0,0,2,1,4,17,0,0,3,6,4,7,0,2,1,5,1,9
795.648,1,0,5,2,1,11,1,1,1,2,2,3,1,2,3,4,3,6
795.776,0,3,2,1,1,19,0,2,3,1,3,3,1,1,1,1,1,10
795.904,1,1,2,2,5,13,0,6,5,1,1,7,0,0,1,2,5,8
796.032,2,2,3,0,1,10,1,5,3,3,3,3,0,1,1,0,2,5
796.16,4,0,0,0,4,19,2,3,0,2,1,5,0,0,2,3,6,4
796.288,0,1,2,3,3,10,2,3,3,3,2,4,1,0,3,1,4,4
796.416,0,1,3,2,2,14,1,3,2,2,4,3,1,2,5,3,2,9
796.544,2,1,5,0,2,15,2,3,4,1,4,6,4,4,0,2,2,7
796.672,0,3,0,1,1,14,0,1,3,1,0,6,2,1,2,3,2,10
796.8,1,1,5,2,0,13,0,1,0,1,1,4,3,0,1,2,2,6
796.928,1,1,3,4,1,16,0,3,3,2,3,5,4,2,3,3,5,7
797.056,0,1,1,1,0,13,1,4,3,0,1,10,1,0,1,1,2,8
797.184,1,1,1,2,5,8,2,3,4,3,1,8,1,0,0,0,4,8
797.312,0,0,0,0,4,12,0,1,2,1,6,5,2,1,5,1,2,7
797.44,0,4,2,1,4,16,3,3,2,0,4,7,2,1,4,1,4,4
797.568,0,1,4,1,1,9,1,3,4,2,3,7,0,2,1,1,4,6
797.696,2,0,1,3,2,8,2,2,3,2,1,7,2,0,1,0,3,9
797.824,0,2,4,2,2,17,3,2,4,1,7,5,0,1,1,3,4,7
797.952,0,2,4,3,6,8,2,1,1,4,5,5,1,1,7,3,6,11
798.08,1,0,2,2,2,13,4,2,2,0,1,7,3,2,1,0,2,6
798.208,0,2,4,1,0,12,1,2,1,1,3,8,1,2,0,6,3,5
798.336,1,1,2,0,0,12,2,3,5,3,2,3,2,0,1,2,3,10
798.464,2,0,2,1,3,14,2,0,5,3,2,1,0,0,0,3,5,7
798.592,1,1,2,2,3,8,2,1,4,3,2,5,2,1,2,2,2,5
798.72,3,1,3,1,2,14,1,0,0,3,0,9,0,0,2,0,3,5
798.848,1,0,1,0,1,11,2,2,2,2,4,7,1,3,5,2,3,6
798.976,1,3,1,1,4,8,0,3,3,3,2,3,2,0,0,5,4,2
799.104,2,0,2,0,1,12,5,1,4,3,1,5,0,3,2,1,2,6
799.232,1,2,1,1,2,15,1,2,2,3,2,6,2,2,1,2,0,10
799.36,2,2,7,0,1,9,0,1,1,1,4,2,2,1,2,6,5,8
799.488,1,1,5,2,8,12,1,2,1,1,6,5,1,1,1,0,4,5
799.616,1,2,2,1,4,16,0,2,5,5,3,7,3,1,2,1,1,7
799.744,0,2,1,1,1,13,0,2,1,2,2,5,2,0,1,5,3,3
799.872,2,0,2,1,1,7,4,3,5,5,2,5,2,1,0,4,3,1
800,0,0,5,1,2,7,2,3,2,0,2,2,1,0,3,2,0,12
800.128,2,0,3,0,2,11,1,4,2,4,3,4,1,1,0,1,3,8
800.256,0,0,2,0,1,12,2,2,3,3,0,3,3,1,0,5,3,3
800.384,1,1,2,2,2,15,2,2,4,0,4,5,2,1,4,2,1,7
800.512,1,1,1,1,0,7,3,1,2,3,1,3,3,1,2,4,2,9
800.64,0,2,1,1,0,16,0,3,1,3,3,7,2,1,4,1,3,5
800.768,0,1,1,2,2,12,3,1,2,0,3,3,1,1,0,4,4,7
800.896,0,4,2,2,4,14,1,1,1,3,2,6,2,1,2,4,4,8
801.024,0,3,1,2,3,8,3,3,5,5,2,8,2,1,3,2,2,8
801.152,1,0,4,0,3,17,3,3,3,2,1,2,1,0,2,2,3,6
801.28,1,0,1,4,0,16,3,3,4,3,1,6,0,0,0,1,2,9
801.408,0,2,0,2,2,11,2,2,6,3,2,4,0,0,3,3,1,7
801.536,2,2,2,2,2,12,0,2,2,3,4,6,1,0,2,4,2,5
801.664,0,3,0,1,3,10,2,3,3,2,2,5,1,1,1,3,1,6
801.792,2,4,1,1,2,14,2,3,2,3,0,6,3,1,2,3,3,7
801.92,1,1,3,3,2,8,1,5,3,2,2,3,1,0,3,0,4,3
802.048,2,1,1,1,0,16,1,2,8,2,6,3,2,1,1,1,4,9
802.176,1,1,4,3,2,12,3,3,3,2,0,3,1,1,2,5,1,6
802.304,1,3,3,0,4,10,0,1,1,2,3,7,1,0,0,2,3,7
802.432,0,0,1,4,3,8,1,2,4,2,4,10,1,1,1,4,7,4
802.56,0,1,3,2,3,13,1,6,6,2,2,5,0,2,1,7,2,5
802.688,0,0,1,2,2,11,4,3,6,4,1,5,2,2,3,0,2,9
802.816,0,0,2,2,2,10,0,3,3,2,1,4,1,0,1,1,2,7
802.944,0,1,1,2,1,11,3,3,0,1,1,5,2,1,3,2,2,3
803.072,4,2,2,0,1,13,3,2,0,4,2,8,1,2,3,2,3,7
803.2,0,2,2,4,3,13,1,3,2,1,2,6,0,2,3,1,2,8
803.328,1,3,0,0,4,18,2,1,3,3,2,3,0,3,3,1,6,12
803.456,0,2,1,2,2,18,4,0,4,3,2,7,0,1,3,4,2,9
803.584,0,1,2,1,3,13,2,3,3,3,2,2,1,2,1,2,3,9
803.712,0,2,7,1,1,16,4,3,4,5,2,5,1,0,1,3,5,8
803.84,0,2,3,1,2,14,2,3,1,2,2,2,1,0,6,1,1,6
803.968,0,1,1,3,2,9,1,1,7,2,7,4,1,3,0,8,1,7
804.096,1,1,1,1,1,9,0,2,1,3,3,7,1,3,4,0,5,8
804.224,0,3,2,2,2,16,0,1,5,2,2,3,2,1,1,3,6,4
804.352,1,0,2,2,4,7,0,2,3,0,1,4,0,0,1,2,2,7
804.48,2,0,2,0,2,10,1,3,1,3,3,4,1,0,1,2,7,3
804.608,0,3,2,1,2,15,1,2,6,3,5,2,1,1,2,0,1,6
804.736,4,0,1,2,5,8,2,3,3,1,1,5,2,0,1,1,2,11
804.864,0,0,0,2,1,12,1,3,4,0,2,7,3,4,1,6,5,6
804.992,0,1,2,4,1,14,2,2,4,4,1,3,4,1,3,1,5,14
805.12,1,0,2,2,0,13,4,5,2,2,2,6,0,1,2,4,3,9
805.248,0,1,6,3,2,11,1,2,3,1,2,4,2,1,3,2,4,12
805.376,1,2,3,2,0,16,1,1,3,3,4,3,0,0,0,2,1,5
805.504,0,2,1,0,1,13,2,3,2,2,3,2,2,0,1,3,1,4
805.632,1,0,5,2,2,8,0,0,2,3,2,4,3,1,1,5,5,2
805.76,0,1,0,5,1,15,2,0,2,3,1,3,0,0,2,2,1,5
805.888,1,1,5,2,1,16,0,3,0,1,3,5,0,1,0,4,1,8
806.016,1,1,3,3,0,17,1,3,3,3,2,2,1,2,1,2,4,7
806.144,1,0,2,4,2,9,1,2,3,1,4,3,2,1,3,4,4,10
806.272,2,2,1,0,0,11,3,4,2,2,1,5,0,0,2,5,3,6
806.4,0,2,2,1,2,12,7,2,3,4,1,6,0,0,3,5,2,6
806.528,0,1,4,0,0,11,1,1,4,4,1,6,3,1,5,0,4,6
806.656,2,0,1,1,2,9,0,2,3,2,1,5,0,1,1,1,1,10
806.784,0,1,1,0,0,11,2,4,4,0,2,3,1,0,0,1,2,7
806.912,0,0,3,2,2,13,1,4,1,2,0,5,0,4,3,3,2,11
807.04,1,3,4,1,2,12,2,3,6,2,1,6,1,3,2,4,6,10
807.168,1,2,1,1,3,11,1,2,3,4,2,4,1,1,4,3,6,6
807.296,0,0,2,2,1,10,0,4,4,4,0,2,3,3,1,4,4,4
807.424,0,1,2,4,0,10,1,1,4,2,3,4,2,1,2,3,8,5
807.552,0,0,2,2,1,16,2,1,5,2,3,5,2,2,1,2,4,8
807.68,0,2,5,0,1,16,0,5,3,2,0,8,2,1,1,2,4,7
807.808,1,2,3,0,0,13,0,3,3,3,1,5,2,2,0,1,2,5
807.936,1,1,1,1,4,13,1,0,0,1,1,6,2,2,2,4,2,9
808.064,0,0,1,1,3,15,4,2,5,1,3,3,1,1,0,1,3,4
808.192,3,0,5,0,3,10,0,0,3,1,1,9,0,2,2,3,4,6
808.32,0,1,4,0,4,8,1,2,0,2,0,8,4,1,4,1,3,10
808.448,0,2,2,1,2,16,1,3,3,1,2,4,1,0,0,5,2,12
808.576,0,1,0,0,1,22,3,1,3,1,3,7,0,0,4,2,3,9
808.704,0,0,0,2,3,6,1,0,5,3,2,6,1,2,3,4,2,5
808.832,1,1,4,0,1,7,0,7,2,2,0,5,1,2,1,1,1,7
808.96,0,0,2,1,2,13,2,4,2,3,2,7,3,2,1,2,7,10
809.088,1,0,3,3,2,13,3,1,0,4,5,6,1,2,2,4,3,14
809.216,0,1,1,1,1,16,1,2,3,1,5,9,3,0,2,1,0,5
809.344,2,2,1,2,0,14,1,3,3,0,2,7,4,2,0,3,2,11
809.472,1,0,0,1,1,16,1,5,3,0,1,4,0,1,0,2,1,10
809.6,0,0,1,1,2,9,1,2,0,0,4,3,3,1,1,1,6,8
809.728,1,1,1,0,1,8,1,0,2,4,4,3,1,0,2,1,2,9
809.856,1,2,1,3,2,10,2,3,3,2,0,5,3,1,0,4,5,5
809.984,1,3,2,0,1,11,3,1,7,1,1,5,0,0,0,2,4,9
810.112,1,1,2,6,2,10,1,2,6,4,2,7,2,2,1,3,2,7
810.24,2,2,2,0,1,15,1,3,0,2,2,2,2,0,1,3,1,8
810.368,0,2,2,3,3,14,3,2,2,1,3,3,2,0,0,1,2,4
810.496,0,1,3,0,2,12,0,1,5,0,1,8,1,4,1,5,0,11
810.624,0,0,1,1,3,12,2,3,2,4,3,6,1,1,1,3,3,9
810.752,1,2,2,0,4,13,2,1,1,1,1,9,2,0,3,1,4,12
810.88,0,3,3,0,3,13,2,3,5,2,2,3,2,2,0,0,4,5
811.008,0,0,3,2,4,6,2,3,4,4,0,8,0,2,3,1,3,7
811.136,0,0,3,2,1,5,2,3,2,2,4,0,3,0,2,1,1,12
811.264,0,0,1,2,3,15,3,3,3,1,4,10,2,0,2,0,1,7
811.392,0,2,4,2,2,13,2,3,3,6,3,1,2,0,0,2,3,6
811.52,2,0,3,1,0,13,2,2,1,2,3,6,1,2,1,1,4,7
811.648,0,2,1,1,3,10,0,2,4,4,3,3,1,1,1,1,4,8
811.776,0,5,3,0,1,13,3,3,1,1,5,6,5,1,3,2,2,5
811.904,1,1,1,1,4,13,1,1,4,4,2,5,1,0,3,1,5,9
812.032,0,0,3,1,2,14,3,2,5,2,2,2,2,1,3,0,5,10
812.16,0,0,3,2,4,15,2,3,4,1,3,6,6,2,3,1,2,7
812.288,0,1,3,3,3,13,2,3,1,2,2,2,1,1,5,1,4,6
812.416,0,0,3,1,1,11,2,2,4,2,6,1,2,0,1,2,1,9
812.544,1,2,3,1,3,12,1,4,5,2,2,5,4,1,0,5,2,4
812.672,0,2,4,2,1,12,1,1,1,4,2,2,2,0,4,1,3,7
812.8,2,1,2,2,1,11,3,1,7,0,7,7,1,0,0,5,3,13
812.928,0,1,1,0,1,12,0,1,3,0,2,5,3,3,1,2,3,5
813.056,0,0,5,2,2,14,2,4,5,3,3,2,2,1,3,0,4,8
813.184,1,0,2,0,2,10,0,3,1,1,3,5,0,1,1,3,5,5
813.312,4,3,1,3,3,12,4,2,5,2,1,2,2,0,2,2,6,9
813.44,0,0,1,2,1,9,2,2,5,0,2,6,2,2,2,2,1,6
813.568,2,2,2,2,2,10,1,3,0,5,4,5,0,0,1,4,6,6
813.696,1,2,3,2,0,14,6,5,5,1,1,6,1,1,4,4,2,6
813.824,1,4,3,2,4,21,2,4,4,3,1,4,0,1,3,0,0,6
813.952,0,2,1,0,6,15,0,4,2,2,3,1,0,1,3,3,4,5
814.08,0,1,3,0,1,10,3,1,3,5,3,6,2,1,5,2,3,10
814.208,1,1,1,2,3,8,2,1,2,2,1,5,1,1,0,2,2,6
814.336,1,0,1,1,2,9,1,2,1,1,3,2,3,2,2,3,4,7
814.464,0,0,0,1,2,13,3,1,2,5,1,4,0,0,2,3,3,12
814.592,0,0,0,4,0,9,2,5,2,4,1,5,1,1,2,4,4,7
814.72,0,1,0,1,3,18,0,2,1,2,2,4,1,2,2,5,2,4
814.848,1,1,1,2,3,12,0,2,3,1,2,3,1,0,3,4,2,9
814.976,2,1,2,0,1,12,2,2,2,2,3,2,1,0,2,1,4,7
815.104,0,0,1,0,5,13,2,3,1,0,2,4,1,2,1,4,6,6
815.232,1,1,2,3,2,14,3,0,4,3,2,6,2,0,0,1,3,8
815.36,2,2,3,1,6,11,2,4,2,0,2,6,0,3,1,4,4,6
815.488,2,1,1,0,1,15,2,0,5,1,2,8,0,1,3,2,3,6
815.616,0,1,1,1,3,16,3,1,2,3,2,3,2,1,2,0,3,2
815.744,1,0,2,1,2,11,1,4,9,4,3,4,0,0,2,0,2,3
815.872,0,3,3,3,2,14,1,2,2,2,1,4,0,1,0,3,4,8
816,0,0,6,0,1,9,0,1,2,1,3,3,3,1,2,2,0,8
816.128,0,1,4,1,2,9,5,4,4,2,3,5,3,0,0,2,1,7
816.256,0,2,1,1,2,15,2,4,2,5,2,8,2,1,3,1,2,7
816.384,0,1,3,3,1,14,1,2,2,1,2,8,2,0,3,1,2,8
816.512,1,2,5,2,4,15,0,0,3,2,4,4,1,0,3,3,3,5
816.64,0,2,3,3,2,15,2,3,2,3,2,8,2,0,3,1,2,8
816.768,0,2,1,0,4,13,1,1,2,4,3,5,2,2,0,3,5,9
816.896,0,1,0,1,4,10,2,2,3,4,4,9,1,4,2,6,1,9
817.024,0,1,5,1,2,14,2,0,5,3,0,10,1,3,4,2,3,9
817.152,0,0,1,2,3,15,1,3,4,1,0,8,1,1,2,0,5,5
817.28,0,1,5,0,5,9,0,3,3,2,0,5,0,1,5,5,0,6
817.408,1,1,1,3,3,17,1,0,3,0,4,5,1,0,1,3,4,4
817.536,1,1,2,0,5,14,1,4,2,1,5,9,1,1,0,0,9,9
817.664,1,1,2,0,1,12,4,1,4,2,1,6,3,1,1,1,4,4
817.792,1,1,0,0,2,14,2,4,1,1,5,8,1,1,2,3,2,5
817.92,1,2,0,1,0,9,1,4,2,5,4,2,1,1,5,4,2,10
818.048,1,1,2,2,2,14,0,4,4,2,0,2,2,1,2,4,4,6
818.176,1,1,5,2,2,11,5,1,2,3,1,6,3,0,0,1,1,4
818.304,1,1,1,2,2,7,3,0,4,0,1,5,1,0,0,3,5,7
818.432,0,1,1,1,1,7,0,2,1,1,3,10,1,0,1,6,2,6
818.56,0,1,2,1,1,17,0,4,3,2,3,3,1,0,2,1,2,8
818.688,0,2,1,2,3,14,2,4,2,1,2,1,0,0,1,0,1,6
818.816,1,2,0,2,1,10,1,1,4,1,4,5,0,2,1,1,7,4
818.944,0,0,1,0,1,10,1,3,4,0,5,5,1,0,0,3,1,4
819.072,0,1,1,4,1,10,2,5,4,1,2,8,0,1,2,7,3,5
819.2,2,2,1,0,3,6,2,4,4,6,6,4,1,1,0,1,5,9
819.328,2,3,6,0,2,10,3,1,3,2,1,4,1,2,0,2,1,9
819.456,1,3,3,3,3,10,3,4,3,2,4,2,0,1,1,1,6,12
819.584,0,0,2,0,1,17,1,0,2,3,5,5,0,0,1,2,2,6
819.712,0,2,3,2,6,20,2,3,1,6,2,4,1,2,3,3,3,3
819.84,1,1,0,0,2,8,1,2,4,0,2,7,2,1,1,2,5,7
819.968,0,0,5,1,2,17,2,1,5,0,2,3,0,0,4,2,3,4
820.096,0,0,4,1,2,18,0,3,1,1,1,4,1,1,0,1,2,3
820.224,0,2,4,1,3,10,1,2,4,1,1,7,2,1,1,3,1,6
820.352,0,4,4,2,1,10,1,1,3,1,1,3,1,2,0,2,7,5
820.48,2,1,1,1,3,12,3,3,0,1,8,5,3,2,0,4,4,7
820.608,0,0,1,2,1,9,1,2,2,0,2,9,0,0,4,2,2,10
820.736,1,0,1,1,4,11,1,0,0,1,1,2,1,0,5,1,1,10
820.864,0,0,4,3,5,6,2,2,4,2,4,6,0,3,3,2,5,6
820.992,0,1,1,2,1,12,1,2,2,0,4,6,2,2,1,2,5,5
821.12,0,2,3,2,2,8,0,0,0,4,3,3,0,1,4,0,3,4
821.248,1,1,2,1,4,10,3,0,1,3,5,7,0,1,2,3,7,5
821.376,0,0,3,0,1,12,1,4,5,2,0,4,1,2,4,0,2,5
821.504,0,4,1,2,4,12,1,2,3,5,0,4,2,1,2,2,1,10
821.632,0,0,1,2,1,14,5,1,4,2,3,5,2,0,2,1,3,4
821.76,1,3,4,0,2,19,1,2,1,1,5,2,2,0,2,5,1,10
821.888,2,1,2,2,2,10,2,0,4,2,3,4,2,0,1,1,3,8
822.016,0,0,1,1,0,11,1,2,5,1,3,2,1,1,0,5,5,8
822.144,0,0,4,2,1,11,2,2,7,1,1,4,1,1,1,1,6,6
822.272,1,2,3,1,4,10,1,6,2,3,3,11,1,1,6,2,1,4
822.4,2,1,1,2,1,5,1,0,1,3,1,2,5,0,2,2,6,6
822.528,1,1,1,2,0,12,1,6,5,2,2,5,0,2,1,4,5,8
822.656,0,0,2,0,2,5,1,0,5,2,2,7,2,1,1,2,3,10
822.784,1,1,3,2,1,8,1,3,3,1,2,4,1,1,2,4,3,7
822.912,1,3,2,0,0,12,1,1,6,1,3,4,2,0,2,1,0,6
